Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,status
114.54375,33.64375,69.14375,-63.65625,-101.55625,22.24375,56.34375,42.44375,37.94375,-7.45625,-7.65625,56.54375,107.54375,23.24375,-139.05625,-244.25625,1
113.9625,34.2625,69.3625,-63.4375,-105.2375,19.0625,51.9625,44.3625,40.6625,-5.2375,-8.3375,58.1625,108.4625,24.6625,-137.2375,-245.4375,1
113.7875,34.8875,68.0875,-62.5125,-109.7125,22.9875,49.2875,46.6875,41.8875,-4.0125,-9.4125,59.0875,108.0875,22.7875,-137.1125,-244.8125,1
114.83125,37.03125,69.03125,-60.16875,-108.16875,25.63125,51.53125,47.63125,35.73125,-4.16875,-11.66875,60.23125,105.33125,24.73125,-143.36875,-244.16875,1
116.06875,39.76875,69.36875,-59.03125,-109.03125,26.36875,51.56875,46.96875,36.86875,-3.83125,-11.83125,62.16875,101.86875,20.16875,-142.23125,-245.23125,1
116.05,42.85,68.55,-57.45,-116.45,27.95,51.65,46.15,35.15,-7.75,-13.55,64.05,98.45,28.15,-141.95,-241.85,1
114.89375,39.19375,68.59375,-58.50625,-125.10625,30.89375,50.49375,46.89375,36.09375,-5.40625,-15.20625,64.49375,105.89375,29.89375,-142.60625,-240.50625,1
112.5375,38.3375,65.9375,-56.6625,-110.9625,36.2375,48.8375,49.0375,35.4375,-9.1625,-17.8625,61.4375,106.6375,29.4375,-143.6625,-245.5625,1
110.19375,41.39375,62.49375,-57.00625,-101.10625,32.59375,46.29375,48.09375,30.89375,-4.40625,-20.70625,62.89375,104.89375,31.39375,-148.80625,-239.10625,1
108.25,45.75,60.75,-56.05,-102.95,29.85,47.65,46.05,30.55,0.45,-21.95,65.15,98.65,35.55,-150.35,-237.35,1
108.46875,49.36875,59.26875,-53.93125,-113.23125,32.56875,46.06875,48.06875,30.36875,-0.03125,-21.83125,67.16875,99.96875,34.76875,-149.03125,-238.03125,1
109.875,54.775,60.475,-48.325,-154.825,41.875,58.875,52.475,28.275,-13.825,-21.025,68.975,104.275,41.675,-147.325,-236.225,1
109.58125,54.18125,60.68125,-48.51875,-134.01875,38.48125,52.08125,53.18125,30.88125,-5.11875,-20.41875,71.88125,83.58125,35.58125,-147.91875,-234.11875,1
109.3625,55.2625,60.8625,-49.7375,-128.9375,28.9625,39.9625,49.8625,35.0625,10.6625,-18.7375,76.3625,75.3625,32.7625,-147.9375,-229.1375,1
108.875,51.275,57.675,-52.925,-116.425,32.175,45.575,48.675,28.475,-3.425,-21.525,72.275,108.375,26.175,-150.725,-234.525,1
108.95625,52.25625,56.95625,-50.84375,-97.94375,35.05625,51.45625,52.35625,21.95625,-13.74375,-23.44375,71.95625,99.45625,29.15625,-155.54375,-238.04375,1
108.33125,52.53125,58.03125,-50.26875,-109.76875,34.03125,51.03125,53.83125,24.73125,-6.96875,-21.66875,73.93125,95.93125,28.83125,-155.66875,-236.86875,1
106.7375,52.7375,57.8375,-50.2625,-122.5625,34.3375,50.1375,53.6375,27.4375,4.1375,-19.5625,76.3375,92.9375,24.6375,-155.5625,-232.9625,1
107.4625,56.4625,59.2625,-47.2375,-141.0375,38.0625,51.7625,55.6625,26.4625,-2.3375,-17.2375,78.6625,91.7625,26.4625,-153.7375,-230.4375,1
105.175,52.575,55.875,-49.725,-124.025,39.175,47.875,52.775,25.175,-5.225,-19.125,76.975,92.275,36.775,-155.525,-231.025,1
107.11875,51.51875,58.91875,-50.78125,-106.48125,31.31875,52.31875,51.81875,24.91875,-9.28125,-19.18125,74.51875,90.41875,35.51875,-155.98125,-236.68125,1
109.39375,52.99375,62.49375,-49.70625,-124.40625,32.89375,55.49375,52.59375,25.89375,-7.10625,-17.90625,75.59375,90.09375,31.79375,-155.30625,-234.80625,1
108.55,51.95,63.95,-50.55,-128.95,36.05,51.45,54.55,28.25,0.25,-17.85,77.05,87.55,20.85,-154.95,-228.15,1
111.53125,52.93125,66.33125,-48.56875,-142.36875,33.93125,60.23125,55.13125,27.03125,8.93125,-14.76875,79.73125,67.63125,22.83125,-155.86875,-224.66875,1
113.1375,50.4375,69.3375,-50.3625,-113.2625,26.7375,54.3375,55.1375,21.3375,-9.6625,-15.0625,75.2375,82.7375,32.3375,-158.5625,-233.8625,1
110.50625,47.10625,66.40625,-52.09375,-100.29375,30.10625,56.60625,52.20625,17.70625,-14.79375,-17.29375,72.70625,98.10625,29.60625,-161.39375,-235.19375,1
107.20625,47.40625,65.30625,-51.79375,-110.89375,30.20625,61.10625,50.30625,18.30625,-11.79375,-18.09375,72.80625,98.50625,33.80625,-161.09375,-231.29375,1
107.91875,48.21875,66.91875,-50.38125,-118.48125,27.71875,61.11875,52.91875,21.21875,-7.98125,-15.98125,72.51875,95.01875,32.11875,-160.08125,-232.78125,1
109.73125,47.83125,68.43125,-49.86875,-128.96875,30.33125,61.23125,54.53125,23.53125,-6.26875,-13.56875,71.03125,98.33125,25.63125,-157.96875,-233.96875,1
109.25,48.35,71.15,-50.35,-119.45,28.25,62.85,52.05,22.55,-6.85,-14.45,69.05,94.85,25.75,-158.35,-234.65,1
108.79375,43.79375,68.09375,-51.60625,-103.90625,30.09375,59.79375,50.79375,23.69375,-5.10625,-14.40625,65.99375,95.39375,25.79375,-157.00625,-240.20625,1
111.04375,43.74375,70.04375,-50.25625,-114.05625,27.84375,59.24375,52.34375,25.14375,-4.65625,-13.75625,65.74375,97.44375,22.34375,-155.45625,-236.75625,1
113.05625,43.95625,75.15625,-48.84375,-109.04375,32.75625,62.15625,55.45625,24.85625,-6.44375,-14.84375,64.45625,72.25625,23.55625,-154.14375,-234.34375,1
116.6125,45.4125,81.0125,-46.3875,-134.4875,40.2125,67.5125,59.0125,25.5125,-7.6875,-15.8875,62.9125,70.6125,24.8125,-153.2875,-235.8875,1
114.09375,41.59375,79.49375,-47.40625,-112.10625,42.39375,65.39375,57.09375,19.09375,-16.70625,-21.10625,55.19375,114.89375,14.19375,-158.00625,-248.10625,1
111.8,41.6,79.3,-46.0,-81.5,39.0,59.5,56.9,14.4,-23.8,-24.1,51.0,108.2,23.9,-160.0,-250.2,1
109.425,41.625,80.225,-45.475,-80.575,36.225,68.625,58.025,10.125,-30.675,-26.975,47.725,109.625,30.825,-159.475,-249.275,1
107.48125,46.28125,82.68125,-39.31875,-102.21875,40.48125,72.08125,59.78125,12.58125,-26.81875,-26.61875,49.38125,96.58125,31.38125,-156.61875,-247.11875,1
107.23125,47.13125,83.03125,-39.36875,-107.16875,41.03125,66.03125,59.83125,15.43125,-16.76875,-26.26875,51.33125,95.73125,29.33125,-157.76875,-248.76875,1
109.71875,42.81875,84.71875,-43.88125,-84.58125,37.31875,67.51875,58.71875,17.81875,-21.98125,-25.08125,48.41875,104.81875,17.01875,-154.98125,-258.38125,1
111.46875,43.36875,84.86875,-44.73125,-86.03125,35.06875,71.76875,56.76875,17.86875,-20.53125,-26.03125,47.46875,103.46875,19.66875,-153.83125,-260.63125,1
114.45,44.85,86.05,-43.35,-88.95,35.55,79.65,57.25,17.75,-22.45,-26.05,48.45,85.85,21.35,-151.55,-258.85,1
115.6625,44.4625,90.2625,-42.4375,-96.3375,39.5625,72.7625,57.6625,15.3625,-23.4375,-27.5375,49.0625,95.4625,16.5625,-153.0375,-254.0375,1
116.09375,42.39375,91.89375,-43.20625,-84.70625,35.69375,68.19375,58.59375,12.99375,-21.30625,-29.30625,47.99375,94.59375,19.09375,-156.40625,-252.60625,1
116.65,39.65,90.35,-42.85,-81.05,37.75,72.35,59.65,11.45,-21.45,-31.05,45.75,106.85,14.85,-157.85,-261.05,1
120.14375,40.44375,91.74375,-42.85625,-93.95625,32.74375,77.04375,60.24375,12.84375,-19.65625,-29.95625,47.64375,109.74375,9.54375,-156.05625,-259.65625,1
123.10625,41.10625,93.20625,-43.69375,-110.39375,36.00625,74.40625,58.20625,12.30625,-18.89375,-29.79375,51.10625,102.50625,21.50625,-156.39375,-254.29375,1
121.4625,41.5625,89.7625,-48.4375,-95.8375,30.3625,67.8625,52.6625,14.9625,-17.0375,-29.1375,55.4625,96.3625,23.6625,-155.1375,-248.5375,1
117.98125,44.28125,84.18125,-50.61875,-87.91875,29.28125,64.38125,49.48125,14.88125,-13.01875,-29.11875,59.68125,96.18125,22.08125,-158.31875,-243.41875,1
117.61875,46.91875,83.01875,-50.78125,-111.08125,30.21875,62.91875,47.91875,17.01875,-9.28125,-27.48125,62.71875,94.41875,36.41875,-157.48125,-243.08125,1
116.85,53.45,86.35,-46.35,-132.15,35.15,58.25,51.05,18.95,-6.15,-24.45,69.95,72.75,37.95,-155.45,-236.15,1
108.36875,51.66875,81.56875,-48.53125,-105.83125,32.86875,60.16875,49.16875,11.76875,-9.93125,-30.83125,67.86875,99.86875,34.86875,-166.23125,-236.83125,1
106.8375,49.7375,78.8375,-47.5625,-94.7625,32.8375,73.6375,51.4375,10.5375,-11.4625,-32.5625,66.6375,86.8375,34.4375,-168.9625,-236.4625,1
108.56875,49.06875,78.46875,-46.93125,-114.93125,33.56875,62.36875,52.56875,14.66875,-0.03125,-29.93125,67.56875,89.76875,37.36875,-168.63125,-233.53125,1
111.075,46.175,74.975,-49.225,-83.025,32.275,60.775,53.375,12.575,-12.125,-29.125,63.175,91.275,32.175,-166.825,-237.525,1
117.7125,48.1125,77.8125,-49.5875,-100.2875,34.5125,64.2125,51.5125,13.8125,-17.5875,-24.4875,64.1125,84.3125,33.2125,-163.1875,-234.1875,1
118.0,46.9,72.1,-53.7,-104.2,32.5,65.2,46.9,15.2,-7.3,-23.0,64.7,90.9,31.9,-163.8,-232.3,1
118.3375,46.9375,70.8375,-54.9625,-92.7625,32.6375,60.3375,45.5375,15.6375,-8.5625,-21.3625,64.2375,91.9375,30.1375,-162.7625,-236.1625,1
122.36875,46.76875,74.16875,-55.83125,-102.73125,31.66875,56.56875,44.76875,19.46875,-11.43125,-17.53125,64.66875,92.76875,28.86875,-158.63125,-235.93125,1
119.39375,45.19375,64.59375,-59.00625,-113.10625,28.19375,62.49375,42.69375,22.59375,2.99375,-16.10625,66.89375,100.19375,24.59375,-158.70625,-232.90625,1
118.2,43.8,62.9,-61.2,-90.6,24.7,54.3,40.2,20.0,-3.7,-15.0,67.2,101.3,24.2,-157.0,-229.3,1
118.91875,42.11875,66.01875,-60.98125,-76.48125,28.01875,54.81875,44.21875,17.41875,-16.58125,-13.78125,65.31875,97.81875,25.41875,-154.08125,-238.18125,1
119.35625,41.25625,72.15625,-59.04375,-79.44375,31.45625,57.25625,47.35625,19.85625,-16.94375,-12.84375,66.05625,77.35625,29.15625,-151.14375,-241.84375,1
118.58125,39.68125,73.18125,-57.31875,-108.61875,24.68125,51.08125,47.18125,21.68125,-12.61875,-11.91875,66.28125,109.88125,26.98125,-148.51875,-240.21875,1
116.89375,37.49375,71.19375,-59.00625,-102.80625,32.89375,52.89375,44.69375,20.69375,-12.80625,-13.30625,64.99375,117.19375,20.49375,-151.30625,-240.20625,1
122.95625,42.05625,82.85625,-58.04375,-151.54375,27.55625,53.85625,44.85625,24.55625,-10.24375,-9.24375,68.35625,118.05625,27.15625,-145.34375,-237.84375,1
117.81875,38.41875,79.71875,-61.88125,-135.58125,25.51875,61.61875,40.91875,22.41875,-8.78125,-13.08125,66.51875,118.51875,35.51875,-148.18125,-239.48125,1
105.16875,31.16875,67.46875,-68.53125,-37.63125,21.66875,66.96875,37.16875,19.26875,-7.53125,-20.63125,62.06875,106.36875,15.66875,-154.53125,-244.13125,1
104.95625,33.75625,67.85625,-66.44375,-44.04375,23.45625,72.55625,39.55625,21.15625,-14.64375,-19.84375,61.95625,101.05625,14.95625,-151.74375,-244.54375,1
105.28125,38.88125,68.28125,-62.81875,-90.21875,24.58125,81.18125,42.08125,27.28125,-12.61875,-16.21875,64.68125,93.08125,24.98125,-144.81875,-243.61875,1
103.825,36.125,68.125,-65.275,-66.475,22.925,76.325,40.425,28.925,-9.475,-15.775,63.125,94.825,13.625,-143.575,-247.675,1
105.1,36.5,73.4,-64.3,-86.7,26.5,55.0,39.8,26.5,-9.7,-14.1,64.3,121.8,14.1,-142.6,-245.6,1
101.88125,35.38125,70.98125,-64.41875,-87.11875,21.48125,62.38125,39.18125,23.28125,-11.21875,-14.41875,63.48125,128.98125,17.58125,-142.51875,-244.91875,1
99.2625,33.2625,69.4625,-62.8375,-68.5375,22.9625,66.2625,40.5625,21.9625,-17.9375,-15.1375,60.3625,121.5625,18.9625,-141.2375,-248.9375,1
101.09375,34.19375,70.49375,-58.90625,-86.20625,25.09375,67.19375,43.19375,22.49375,-18.70625,-13.00625,60.89375,124.59375,17.89375,-141.60625,-248.70625,1
102.14375,34.74375,68.54375,-59.05625,-89.25625,24.44375,64.14375,41.84375,21.94375,-8.95625,-12.95625,60.84375,125.84375,18.24375,-144.55625,-247.95625,1
105.73125,38.43125,68.73125,-56.96875,-90.96875,28.23125,63.73125,43.13125,21.93125,-16.86875,-11.26875,59.83125,120.53125,21.53125,-142.16875,-253.56875,1
107.95,43.15,68.15,-55.75,-83.15,26.15,63.35,42.65,23.55,-16.35,-10.45,61.25,117.95,4.55,-141.85,-251.15,1
111.24375,44.54375,65.44375,-53.85625,-98.75625,30.94375,56.34375,42.94375,24.44375,-15.55625,-10.15625,60.54375,120.04375,14.34375,-140.85625,-251.65625,1
115.55625,40.65625,63.85625,-55.54375,-108.24375,33.15625,56.75625,42.85625,28.45625,-17.64375,-8.14375,58.85625,123.55625,17.95625,-137.54375,-254.54375,1
122.53125,43.03125,65.43125,-53.66875,-135.26875,34.33125,59.33125,43.63125,30.23125,-13.36875,-5.96875,60.83125,118.33125,17.83125,-135.36875,-251.86875,1
125.91875,43.21875,69.01875,-52.38125,-139.88125,33.61875,56.41875,43.01875,34.51875,-8.88125,-5.28125,62.61875,98.81875,20.51875,-133.38125,-247.88125,1
118.8,38.4,62.8,-57.0,-85.2,23.4,56.6,40.7,25.5,-11.6,-13.4,58.2,119.3,19.5,-143.6,-252.4,1
114.06875,38.36875,57.06875,-57.63125,-81.53125,23.86875,57.66875,38.36875,26.16875,-4.53125,-16.63125,58.46875,121.26875,19.76875,-145.03125,-249.73125,1
115.88125,39.58125,62.08125,-55.21875,-86.41875,23.58125,46.58125,39.88125,29.58125,-9.11875,-14.71875,58.78125,125.48125,12.08125,-141.01875,-247.01875,1
114.41875,43.51875,61.51875,-51.58125,-106.08125,23.41875,51.01875,42.41875,29.01875,-19.68125,-14.48125,60.51875,125.01875,21.11875,-140.38125,-239.78125,1
111.7625,42.6625,59.8625,-52.2375,-106.3375,24.5625,59.9625,42.0625,27.9625,-5.6375,-16.4375,63.1625,113.0625,20.1625,-143.8375,-240.7375,1
113.71875,42.11875,66.21875,-51.48125,-104.08125,27.41875,60.01875,44.41875,26.51875,-11.78125,-16.98125,61.61875,117.11875,16.51875,-143.88125,-247.48125,1
114.41875,43.51875,64.71875,-48.98125,-105.78125,29.91875,65.41875,48.41875,23.51875,-18.38125,-18.08125,61.01875,115.41875,21.41875,-145.68125,-250.88125,1
115.575,44.875,65.275,-47.625,-102.625,30.675,70.675,49.075,19.875,-18.725,-19.825,61.175,113.775,17.575,-149.025,-250.725,1
117.01875,46.01875,66.41875,-48.48125,-91.08125,29.11875,72.81875,46.81875,17.91875,-19.68125,-21.28125,61.01875,114.61875,10.21875,-151.88125,-249.58125,1
120.74375,49.84375,70.44375,-47.35625,-112.85625,28.64375,72.94375,46.74375,17.84375,-18.25625,-19.75625,63.44375,111.64375,12.94375,-152.65625,-244.35625,1
122.1625,48.0625,72.8625,-47.5375,-113.2375,32.6625,74.1625,48.6625,18.4625,-13.2375,-19.6375,65.8625,87.4625,17.1625,-153.7375,-240.1375,1
124.01875,44.61875,76.11875,-46.58125,-121.18125,37.61875,79.11875,48.71875,18.91875,-18.18125,-18.58125,63.91875,84.31875,28.21875,-152.88125,-248.18125,1
122.23125,41.83125,76.13125,-49.16875,-114.46875,35.93125,65.83125,48.23125,13.93125,-19.56875,-21.56875,62.23125,118.03125,28.33125,-160.76875,-247.16875,1
121.03125,41.33125,77.13125,-50.36875,-85.26875,30.23125,66.33125,49.13125,10.43125,-20.96875,-23.66875,62.83125,108.93125,24.83125,-166.66875,-245.26875,1
123.4875,41.3875,78.5875,-50.0125,-86.1125,25.3875,72.3875,49.3875,8.6875,-20.9125,-23.0125,63.0875,111.2875,21.7875,-167.4125,-248.0125,1
125.275,39.875,82.175,-49.625,-92.825,30.575,76.575,49.175,9.275,-21.225,-23.025,61.575,105.875,21.875,-165.625,-249.925,1
126.36875,43.36875,84.96875,-46.83125,-111.23125,32.76875,76.46875,50.56875,10.46875,-16.93125,-22.53125,62.16875,101.46875,24.56875,-165.93125,-249.73125,1
123.725,45.925,85.625,-46.075,-100.075,33.725,76.625,48.925,10.625,-15.775,-23.475,61.425,93.525,26.525,-168.075,-253.175,1
126.7125,45.7125,89.8125,-47.1875,-69.7875,29.5125,77.4125,50.0125,10.4125,-23.0875,-21.3875,60.9125,76.8125,13.5125,-166.4875,-252.8875,1
127.275,45.075,87.275,-50.025,-78.725,24.975,81.875,48.975,14.075,-16.325,-20.225,60.875,88.575,6.075,-165.825,-253.925,1
126.3125,43.5125,85.8125,-52.9875,-97.0875,21.5125,83.1125,46.1125,15.4125,-10.6875,-20.9875,61.3125,114.3125,2.3125,-166.0875,-251.8875,1
126.55,41.25,86.05,-53.35,-103.15,21.65,79.95,46.15,17.75,-6.75,-20.05,62.35,106.25,6.25,-162.65,-248.25,1
125.19375,36.79375,87.79375,-55.30625,-89.90625,19.69375,79.09375,45.19375,17.39375,-8.40625,-20.50625,60.19375,105.09375,10.89375,-163.30625,-249.90625,1
125.08125,35.58125,89.48125,-56.11875,-97.71875,23.58125,77.58125,43.68125,17.88125,-5.41875,-19.61875,61.18125,108.38125,10.88125,-165.71875,-248.71875,1
124.25,36.55,87.35,-55.75,-102.85,26.55,74.75,43.05,19.35,-6.95,-17.35,62.65,103.55,15.35,-162.95,-247.55,1
124.85625,39.05625,85.85625,-56.34375,-92.74375,19.15625,73.75625,43.35625,18.35625,-14.84375,-15.74375,62.75625,105.95625,16.85625,-162.04375,-248.24375,1
124.3625,40.6625,86.0625,-56.3375,-92.9375,13.2625,79.2625,43.2625,22.3625,-11.2375,-14.5375,62.8625,104.0625,4.2625,-159.1375,-246.2375,1
120.69375,37.69375,83.49375,-57.70625,-90.70625,21.19375,75.49375,42.99375,24.99375,6.99375,-15.20625,62.39375,76.29375,10.89375,-160.00625,-239.50625,1
119.33125,38.33125,83.53125,-55.26875,-110.46875,26.23125,75.03125,44.33125,24.13125,2.33125,-13.66875,61.53125,83.53125,16.63125,-157.56875,-237.96875,1
117.075,38.875,86.175,-53.925,-115.725,22.675,74.075,45.675,22.975,-15.525,-13.625,58.075,118.275,16.775,-155.625,-246.225,1
113.5375,37.8375,83.9375,-52.7625,-117.3625,26.1375,78.0375,47.6375,27.7375,-10.1625,-14.8625,56.6375,119.9375,11.7375,-154.2625,-253.7625,1
107.34375,34.74375,80.34375,-53.45625,-81.75625,30.54375,76.44375,48.84375,23.34375,-9.95625,-21.15625,52.94375,111.74375,13.84375,-158.45625,-255.35625,1
106.41875,34.61875,80.21875,-53.08125,-74.48125,26.81875,79.61875,50.51875,19.01875,-8.98125,-24.28125,51.51875,108.51875,17.31875,-161.88125,-251.88125,1
110.24375,35.04375,81.64375,-51.35625,-88.45625,29.64375,82.64375,52.04375,23.34375,-10.15625,-23.25625,50.94375,97.94375,18.54375,-157.85625,-250.95625,1
115.61875,35.41875,83.11875,-49.18125,-117.18125,37.41875,84.61875,53.11875,22.21875,-11.28125,-22.28125,50.41875,103.91875,20.21875,-156.98125,-249.18125,1
112.91875,30.81875,78.11875,-52.68125,-83.28125,36.51875,83.51875,50.71875,18.21875,-10.58125,-26.68125,46.61875,115.91875,14.81875,-160.98125,-253.98125,1
112.4,30.8,78.3,-50.6,-78.9,37.0,84.3,54.1,16.2,-12.4,-28.9,47.3,112.6,15.7,-164.1,-253.8,1
110.86875,32.86875,78.06875,-50.03125,-74.33125,38.56875,86.26875,54.36875,14.56875,-12.63125,-29.73125,49.76875,92.96875,22.36875,-164.03125,-249.93125,1
109.4125,35.4125,77.4125,-48.8875,-125.1875,39.0125,89.2125,55.7125,19.2125,-7.8875,-27.2875,53.7125,110.9125,25.1125,-159.2875,-246.5875,1
105.8625,33.4625,75.6625,-51.9375,-104.7375,31.3625,84.7625,52.9625,20.7625,-7.5375,-27.3375,53.2625,118.7625,26.4625,-157.8375,-253.9375,1
102.15,34.35,70.65,-53.75,-84.55,30.15,82.55,50.05,23.45,-5.05,-27.75,55.75,108.65,25.55,-156.75,-255.45,1
99.89375,36.39375,66.39375,-53.10625,-95.30625,31.29375,92.79375,50.89375,24.59375,-4.00625,-28.50625,57.99375,108.29375,23.49375,-157.20625,-253.90625,1
99.38125,40.08125,68.88125,-51.41875,-94.71875,31.08125,83.58125,51.18125,17.88125,-1.51875,-29.51875,61.78125,109.08125,22.58125,-161.21875,-247.11875,1
101.75,39.45,71.65,-49.55,-90.25,35.55,85.55,53.85,16.25,-12.65,-29.25,62.05,94.75,32.75,-161.45,-250.45,1
108.54375,40.34375,74.14375,-49.05625,-97.55625,36.54375,79.84375,54.34375,17.24375,-10.35625,-27.15625,65.14375,92.24375,26.04375,-159.95625,-250.35625,1
112.9375,41.2375,74.9375,-49.2625,-115.4625,36.6375,71.8375,52.0375,19.7375,-5.1625,-26.2625,68.7375,94.2375,29.5375,-158.2625,-247.4625,1
110.15625,40.75625,66.75625,-51.44375,-105.94375,31.75625,76.55625,50.55625,20.45625,-5.64375,-27.74375,68.85625,103.45625,27.15625,-158.24375,-247.44375,1
108.68125,40.38125,62.98125,-51.91875,-93.61875,34.98125,84.98125,50.98125,16.88125,-12.01875,-30.01875,66.98125,106.68125,22.58125,-159.91875,-248.61875,1
109.425,43.225,65.925,-54.275,-94.775,22.325,89.525,48.525,16.925,-10.375,-29.475,69.525,100.325,27.625,-159.975,-244.475,1
110.30625,46.20625,68.40625,-53.59375,-111.69375,25.30625,90.00625,49.50625,14.90625,-9.59375,-29.19375,71.70625,104.90625,26.50625,-161.39375,-242.29375,1
111.0875,51.8875,67.5875,-50.8125,-147.0125,29.5875,88.1875,51.7875,15.7875,-11.0125,-27.6125,75.4875,107.1875,33.4875,-160.3125,-235.3125,1
106.74375,52.04375,62.34375,-51.65625,-107.85625,22.14375,85.74375,48.14375,14.34375,-10.35625,-30.95625,73.94375,93.84375,38.34375,-162.65625,-234.15625,1
107.7875,53.3875,65.4875,-48.6125,-95.6125,23.9875,76.3875,47.9875,19.0875,-4.1125,-29.5125,73.9875,77.1875,33.0875,-160.0125,-240.5125,1
106.825,50.425,65.825,-50.375,-103.075,28.125,72.325,47.825,21.525,3.125,-28.975,74.025,87.725,25.925,-159.475,-241.775,1
107.33125,50.33125,65.43125,-51.06875,-113.16875,30.23125,76.13125,49.03125,21.23125,-6.36875,-28.06875,74.23125,94.83125,26.63125,-157.46875,-239.26875,1
105.15625,48.65625,63.05625,-51.64375,-102.44375,29.55625,77.05625,48.85625,22.05625,-3.24375,-27.64375,72.55625,89.35625,27.25625,-157.14375,-241.44375,1
99.98125,46.28125,58.38125,-54.91875,-105.71875,26.78125,81.68125,46.08125,21.78125,3.48125,-28.71875,70.38125,104.38125,29.08125,-157.51875,-241.41875,1
98.88125,46.28125,60.98125,-54.51875,-103.21875,26.88125,81.88125,45.78125,22.28125,-2.81875,-28.21875,68.38125,107.78125,25.88125,-154.31875,-241.91875,1
100.34375,44.14375,65.64375,-52.45625,-104.75625,30.24375,80.34375,52.24375,23.74375,-9.25625,-26.65625,67.04375,101.94375,25.64375,-154.65625,-243.55625,1
100.23125,40.03125,63.93125,-51.26875,-108.76875,36.83125,86.33125,52.83125,21.13125,-6.66875,-27.86875,64.53125,95.73125,34.23125,-157.56875,-243.66875,1
102.66875,35.06875,62.36875,-54.83125,-102.13125,29.66875,90.56875,50.56875,20.66875,1.86875,-28.63125,62.46875,98.46875,33.76875,-158.73125,-243.83125,1
110.875,32.575,66.975,-54.925,-102.625,25.575,95.875,53.675,20.575,-7.725,-25.425,59.875,105.975,20.575,-153.425,-248.425,1
116.70625,36.30625,72.40625,-50.09375,-123.09375,29.00625,95.30625,58.40625,24.20625,-12.49375,-20.39375,60.60625,88.90625,22.60625,-147.19375,-251.19375,1
114.91875,36.51875,73.81875,-49.88125,-131.28125,31.61875,88.31875,58.91875,24.11875,-7.08125,-21.48125,58.71875,96.61875,26.71875,-149.68125,-250.88125,1
111.2875,34.3875,67.8875,-51.7125,-112.5125,33.3875,85.2875,58.5875,19.2875,-10.4125,-23.8125,55.4875,108.3875,25.3875,-151.7125,-249.2125,1
109.10625,32.00625,64.10625,-53.69375,-84.29375,33.80625,97.10625,59.00625,19.50625,-19.09375,-24.69375,51.80625,107.00625,13.70625,-151.89375,-253.49375,1
106.8,32.4,67.1,-53.0,-91.4,33.3,101.4,58.1,19.4,-10.9,-26.7,51.7,106.9,15.1,-155.8,-254.4,1
103.65,32.25,70.05,-52.15,-81.25,36.35,93.25,58.45,19.25,-14.65,-29.95,47.95,114.25,19.55,-156.05,-260.95,1
103.6125,35.1125,70.7125,-50.2875,-88.6875,32.8125,99.5125,63.1125,16.0125,-13.4875,-31.4875,47.4125,110.4125,24.5125,-159.3875,-259.8875,1
105.75625,36.95625,74.15625,-45.24375,-91.44375,36.45625,109.45625,68.15625,11.45625,-24.84375,-32.94375,44.45625,108.85625,22.25625,-159.64375,-263.84375,1
106.13125,36.03125,74.93125,-44.26875,-90.26875,35.13125,109.23125,67.13125,17.43125,-21.56875,-33.06875,41.93125,108.43125,16.83125,-154.06875,-269.96875,1
108.9,35.4,77.7,-46.1,-98.1,34.0,103.1,64.7,28.2,-16.0,-29.8,44.9,91.5,12.9,-148.4,-262.9,1
110.93125,38.23125,83.43125,-43.46875,-91.36875,39.33125,100.93125,66.13125,11.93125,-25.96875,-32.66875,46.03125,97.63125,22.33125,-161.06875,-262.36875,1
109.3,37.0,80.1,-43.9,-107.5,41.9,116.4,69.6,7.7,-18.7,-34.6,46.3,107.4,21.8,-165.6,-267.2,1
107.86875,37.76875,75.66875,-45.03125,-94.83125,42.16875,109.46875,66.36875,14.76875,-19.53125,-34.13125,45.96875,105.56875,19.76875,-161.03125,-270.83125,1
106.5125,41.5125,73.7125,-44.0875,-91.2875,42.3125,102.1125,63.4125,9.3125,-20.6875,-36.5875,47.1125,110.8125,34.5125,-167.3875,-271.2875,1
